store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
1266351990189516013,1,24,168,0,0,0
4769099381620543397,1,24,168,0,0,0
3710472706906671238,1,24,168,0,0,0
7760449579699000140,1,24,168,0,0,0
7139386604360720443,1,24,168,0,0,0
790110782301298952,1,24,168,0,0,0
3174362223001916035,1,24,168,0,0,0
6502156961813337770,1,24,168,0,0,0
2861300810372708044,1,24,168,0,0,0
7604933846160420631,1,24,168,0,0,0
5588019355566894050,1,24,168,0,0,0
6614523831540505463,1,24,168,0,0,0
4574962851609148720,1,24,168,0,0,0
2078295909528386257,1,24,168,0,0,0
8956479198572544923,1,24,168,0,0,0
6478723424115065548,1,24,168,0,0,0
7160238954475996207,1,24,168,0,0,0
4629496719770923498,1,24,168,0,0,0
4889882752003424561,1,24,168,0,0,0
3402130582998969877,1,24,168,0,0,0
1189436431457152387,1,24,168,0,0,0
3173233291474724503,1,24,168,0,0,0
6848535178727128900,1,24,168,0,0,0
4215993723250136045,1,24,168,0,0,0
646862635677872649,1,24,168,0,0,0
1078614651853409853,1,24,168,0,0,0
6922260514100003056,1,24,168,0,0,0
6050822843681460644,1,24,168,0,0,0
6949913012380946883,1,24,168,0,0,0
541990897229675840,1,24,168,0,0,0
3396911999144042050,1,24,168,0,0,0
5927419642747746600,1,24,168,0,0,0
7432060204007775265,1,24,168,0,0,0
759071928739969209,1,24,168,0,0,0
8340947495233644939,1,24,168,0,0,0
7211946969977976595,1,24,168,0,0,0
7738629096232062027,1,24,168,0,0,0
574001156673839354,1,24,168,0,0,0
1640238918465345928,1,24,168,0,0,0
7142400401530630998,1,24,168,0,0,0
5508369663110819267,1,24,168,0,0,0
7194638486069841380,1,24,168,0,0,0
4771960929946904618,1,24,168,0,0,0
4621819568737315649,1,24,168,0,0,0
3992506719555548811,1,24,168,0,0,0
924541854219835406,1,24,168,0,0,0
1759819906617227161,1,24,168,0,0,0
452699122084283456,1,24,168,0,0,0
9111021698033035541,1,24,168,0,0,0
768992666525847309,1,24,168,0,0,0
4005620476284356184,1,24,168,0,0,0
4831828390516374247,1,24,168,0,0,0
5267890397975703351,1,24,168,0,0,0
4632138722176916092,1,24,168,0,0,0
7036831462703339354,1,24,168,0,0,0
3336360837016636154,1,24,168,0,0,0
7323207588687216189,1,24,168,0,0,0
346732276444269746,1,24,168,0,0,0
5044560149298205125,1,24,168,0,0,0
2155394004865416317,1,24,168,0,0,0
4322266895491732641,1,24,168,0,0,0
4805710420772355934,1,24,168,0,0,0
5997377278956736066,1,24,168,0,0,0
5059963425429966338,1,24,168,0,0,0
8633984551266812130,1,24,168,0,0,0
2629214850687686775,1,24,168,0,0,0
3893168406082546831,1,24,168,0,0,0
4695823066967062068,1,24,168,0,0,0
3112963859409837163,1,24,168,0,0,0
1740881331494532997,1,24,168,0,0,0
5291732446265576088,1,24,168,0,0,0
1314274815843129963,1,24,168,0,0,0
2429495579799758906,1,24,168,0,0,0
5401686844984988685,1,24,168,0,0,0
540066285435848187,1,24,168,0,0,0
2839160873867561367,1,24,168,0,0,0
2296917342909950827,1,24,168,0,0,0
414501743778540647,1,24,168,0,0,0
9003478034329798807,1,24,168,0,0,0
20876078165737550,1,24,168,0,0,0
921300222448971283,1,24,168,0,0,0
6551574282689986213,1,24,168,0,0,0
7960430881308399931,1,24,168,0,0,0
6285483845594355011,1,24,168,0,0,0
4341690153303153971,1,24,168,0,0,0
637003634028276952,1,24,168,0,0,0
8780270768668267909,1,24,168,0,0,0
5638047890015633338,1,24,168,0,0,0
8487320100054752265,1,24,168,0,0,0
6497714959292970287,1,24,168,0,0,0
6114371731641795880,1,24,168,0,0,0
4478523934712720152,1,24,168,0,0,0
7493016601946201801,1,24,168,0,0,0
9141611043881094669,1,24,168,0,0,0
1910872956490102215,1,24,168,0,0,0
2275339947096152404,1,24,168,0,0,0
3413703240947416491,1,24,168,0,0,0
3459712728075411958,1,24,168,0,0,0
8169703894029693443,1,24,168,0,0,0
5812881515818912908,1,24,168,0,0,0
8554931859393954840,1,24,168,0,0,0
715148370907107343,1,24,168,0,0,0
9216612860263478135,1,24,168,0,0,0
7383431723807454562,1,24,168,0,0,0
4068744180274307613,1,24,168,0,0,0
6781454184755612334,1,24,168,0,0,0
3518582802684474209,1,24,168,0,0,0
9083960416921264746,1,24,168,0,0,0
8102616466650032691,1,24,168,0,0,0
313197198264667562,1,24,168,0,0,0
1749387130864268227,1,24,168,0,0,0
5060957219290312913,1,24,168,0,0,0
8962557678990728264,1,24,168,0,0,0
555725091806549851,1,24,168,0,0,0
350773269257067104,1,24,168,0,0,0
6037294868073280124,1,24,168,0,0,0
1639892478985907487,1,24,168,0,0,0
1334630898511525093,1,24,168,0,0,0
6064517911918104424,1,24,168,0,0,0
2346831053818144522,1,24,168,0,0,0
5285652051230820803,1,24,168,0,0,0
3135795312348222906,1,24,168,0,0,0
3155521927319500954,1,24,168,0,0,0
6769461538909467887,1,24,168,0,0,0
43238966542773561,1,24,168,0,0,0
981104245064132498,1,24,168,0,0,0
7590618677812053672,1,24,168,0,0,0
7734678648069321417,1,24,168,0,0,0
1428875504402514357,1,24,168,0,0,0
5347322395732726438,1,24,168,0,0,0
5798794872730749271,1,24,168,0,0,0
199385451887935082,1,24,168,0,0,0
47589556541767641,1,24,168,0,0,0
5007880440477590951,1,24,168,0,0,0
3981100817087735334,1,24,168,0,0,0
3558549506969926569,1,24,168,0,0,0
4291004431725017995,1,24,168,0,0,0
3291183849752136781,1,24,168,0,0,0
8185193707264316160,1,24,168,0,0,0
2307557369959650683,1,24,168,0,0,0
1351551378179934387,1,24,168,0,0,0
5956572469463552043,1,24,168,0,0,0
223865218816979210,1,24,168,0,0,0
538088594312312115,1,24,168,0,0,0
8504647545260410530,1,24,168,0,0,0
6510062962990480851,1,24,168,0,0,0
8574516551510353402,1,24,168,0,0,0
7728374954598545135,1,24,168,0,0,0
558606924142336791,1,24,168,0,0,0
1852174922401096316,1,24,168,0,0,0
2786793496389485572,1,24,168,0,0,0
2386861096572664008,1,24,168,0,0,0
6181681465249621137,1,24,168,0,0,0
9043224932257946069,1,24,168,0,0,0
2703321977983023614,1,24,168,0,0,0
8605792781614382846,1,24,168,0,0,0
6866907039353643050,1,24,168,0,0,0
859646658300725213,1,24,168,0,0,0
1663926617562089502,1,24,168,0,0,0
539308991638256932,1,24,168,0,0,0
6844516224196073488,1,24,168,0,0,0
8679230831688496970,1,24,168,0,0,0
8470778157853411202,1,24,168,0,0,0
482196572349659768,1,24,168,0,0,0
4633173834833828846,1,24,168,0,0,0
2529755651934246750,1,24,168,0,0,0
5038183005548056619,1,24,168,0,0,0
7434977392392020033,1,24,168,0,0,0
8624699996973144820,1,24,168,0,0,0
6034454880939136883,1,24,168,0,0,0
8458302219485922912,1,24,168,0,0,0
2018173534405372874,1,24,168,0,0,0
1043071991291188607,1,24,168,0,0,0
723005028945435219,1,24,168,0,0,0
3618539765197740034,1,24,168,0,0,0
4142447064566797432,1,24,168,0,0,0
6452192800032147861,1,24,168,0,0,0
6363667696664616107,1,24,168,0,0,0
69853736712843975,1,24,168,0,0,0
5531854898210054038,1,24,168,0,0,0
5927647657345321716,1,24,168,0,0,0
1097657735530242385,1,24,168,0,0,0
4837043086804659251,1,24,168,0,0,0
2425376330901524925,1,24,168,0,0,0
1723275522870193313,1,24,168,0,0,0
2341123221590192187,1,24,168,0,0,0
7873771783642230404,1,24,168,0,0,0
5682194138442776356,1,24,168,0,0,0
1741793936337223676,1,24,168,0,0,0
1145220256665340940,1,24,168,0,0,0
5462798746166483767,1,24,168,0,0,0
9025399557726103825,1,24,168,0,0,0
8031377277171881264,1,24,168,0,0,0
7333626145076133927,1,24,168,0,0,0
6028655904317149623,1,24,168,0,0,0
4085439867660647631,1,24,168,0,0,0
8648138276786994250,1,24,168,0,0,0
7509719641437727143,1,24,168,0,0,0
4071585836251697100,1,24,168,0,0,0
8647024396288007714,1,24,168,0,0,0
3298471697520158732,1,24,168,0,0,0
8986636911105775821,1,24,168,0,0,0
3011533055058225563,1,24,168,0,0,0
3270634808391144788,1,24,168,0,0,0
4347659614652875346,1,24,168,0,0,0
4289205734103000532,1,24,168,0,0,0
2987245876427282856,1,24,168,0,0,0
4681532392046726397,1,24,168,0,0,0
5183090772613686032,1,24,168,0,0,0
1383351499106565655,1,24,168,0,0,0
7477936072929364471,1,24,168,0,0,0
5345564892456575234,1,24,168,0,0,0
7579895440593717695,1,24,168,0,0,0
2866909813936410488,1,24,168,0,0,0
6579551277838761559,1,24,168,0,0,0
1932307460774476226,1,24,168,0,0,0
2095459335109010700,1,24,168,0,0,0
3515644898499229869,1,24,168,0,0,0
8054766691200204910,1,24,168,0,0,0
3590870597372017890,1,24,168,0,0,0
346366105785481385,1,24,168,0,0,0
7230788763673470274,1,24,168,0,0,0
6223771063944997356,1,24,168,0,0,0
5812627654290115200,1,24,168,0,0,0
956668268808968967,1,24,168,0,0,0
1703292291596575392,1,24,168,0,0,0
1021751857440600161,1,24,168,0,0,0
4756004534004625182,1,24,168,0,0,0
165802462521250297,1,24,168,0,0,0
2727145861871886117,1,24,168,0,0,0
4886645741778903910,1,24,168,0,0,0
1123225066534281122,1,24,168,0,0,0
760198859156345728,1,24,168,0,0,0
4028732804172537134,1,24,168,0,0,0
1508040010409004082,1,24,168,0,0,0
6484924953780070844,1,24,168,0,0,0
5374610173597106629,1,24,168,0,0,0
7626544242672120819,1,24,168,0,0,0
4853198177074687043,1,24,168,0,0,0
8454008594402473594,1,24,168,0,0,0
7242061329018182919,1,24,168,0,0,0
7630373494858276351,1,24,168,0,0,0
8513423004785338269,1,24,168,0,0,0
4911531977726625597,1,24,168,0,0,0
2216180254025172554,1,24,168,0,0,0
6793799627649814812,1,24,168,0,0,0
478219350604909404,1,24,168,0,0,0
8830093612950271828,1,24,168,0,0,0
5357593179198172037,1,24,168,0,0,0
1086760578317199372,1,24,168,0,0,0
2027378754189802522,1,24,168,0,0,0
4983291482263187599,1,24,168,0,0,0
2265369586405402376,1,24,168,0,0,0
7068385513626956826,1,24,168,0,0,0
2720102999717457948,1,24,168,0,0,0
8046016041209894575,1,24,168,0,0,0
7703671065798408592,1,24,168,0,0,0
2649340245056723895,1,24,168,0,0,0
2723172216807087715,1,24,168,0,0,0
381263880267065967,1,24,168,0,0,0
2910108311685413744,1,24,168,0,0,0
4122466595272437313,1,24,168,0,0,0
3773786417701623880,1,24,168,0,0,0
5216380531013915866,1,24,168,0,0,0
7428814857704722091,1,24,168,0,0,0
6135054127582734520,1,24,168,0,0,0
6026311558591049548,1,24,168,0,0,0
5088232387365478214,1,24,168,0,0,0
1636370403159137829,1,24,168,0,0,0
3034759654120935965,1,24,168,0,0,0
6669772511647378799,1,24,168,0,0,0
7409811026710436853,1,24,168,0,0,0
9107973918729951358,1,24,168,0,0,0
1269514693646078032,1,24,168,0,0,0
8056279986154325992,1,24,168,0,0,0
2805711609029712647,1,24,168,0,0,0
4870843311978545325,1,24,168,0,0,0
7382561148731968842,1,24,168,0,0,0
4904183169858519628,1,24,168,0,0,0
4777304470021626450,1,24,168,0,0,0
5941053254697077626,1,24,168,0,0,0
37936032450764521,1,24,168,0,0,0
3562955432792010267,1,24,168,0,0,0
9057678674545346686,1,24,168,0,0,0
8256012737043827354,1,24,168,0,0,0
1611330780821059464,1,24,168,0,0,0
5382027116373588252,1,24,168,0,0,0
3080466384060436501,1,24,168,0,0,0
8790127857350256448,1,24,168,0,0,0
6065912761121231900,1,24,168,0,0,0
6013612312650780121,1,24,168,0,0,0
3039358902207215770,1,24,168,0,0,0
2270290649974819036,1,24,168,0,0,0
1613282803503313704,1,24,168,0,0,0
8332832574567480146,1,24,168,0,0,0
8429679604291914750,1,24,168,0,0,0
7420169498974059688,1,24,168,0,0,0
5078605740053898035,1,24,168,0,0,0
8533863999231320770,1,24,168,0,0,0
8810096342546195549,1,24,168,0,0,0
1030520037427647364,1,24,168,0,0,0
4385931885221086411,1,24,168,0,0,0
7249098243295260127,1,24,168,0,0,0
4794524415781198065,1,24,168,0,0,0
4761958723483799904,1,24,168,0,0,0
5599805648537780635,1,24,168,0,0,0
2930625050782019184,1,24,168,0,0,0
5632797012366283008,1,24,168,0,0,0
4019015599526412406,1,24,168,0,0,0
6835088862222462034,1,24,168,0,0,0
216716787515611232,1,24,168,0,0,0
8636530640121278,1,24,168,0,0,0
7351458803777187660,1,24,168,0,0,0
2250695671003973351,1,24,168,0,0,0
1580780850006931716,1,24,168,0,0,0
4073959319596075339,1,24,168,0,0,0
476662312967805097,1,24,168,0,0,0
6108568838704593560,1,24,168,0,0,0
5976465791287427525,1,24,168,0,0,0
2480582646913879417,1,24,168,0,0,0
5466265854011728519,1,24,168,0,0,0
6030204557937707429,1,24,168,0,0,0
5287973448863488646,1,24,168,0,0,0
6940540018798548686,1,24,168,0,0,0
6324195828355076828,1,24,168,0,0,0
2374847493119414554,1,24,168,0,0,0
8583356151669750614,1,24,168,0,0,0
4451251125095515908,1,24,168,0,0,0
4827506610024714737,1,24,168,0,0,0
2801161018595246803,1,24,168,0,0,0
4256959460351307650,1,24,168,0,0,0
5233903074537201610,1,24,168,0,0,0
2871436819514984784,1,24,168,0,0,0
4306420451573774403,1,24,168,0,0,0
5375816117319367604,1,24,168,0,0,0
3847926160294691497,1,24,168,0,0,0
5521678837855601848,1,24,168,0,0,0
4123336705554745583,1,24,168,0,0,0
3192627048799455127,1,24,168,0,0,0
5664476668590101469,1,24,168,0,0,0
3405502316047084916,1,24,168,0,0,0
2647628535519736260,1,24,168,0,0,0
5892815173990477226,1,24,168,0,0,0
7974803066696813122,1,24,168,0,0,0
8848508958075895345,1,24,168,0,0,0
5917341130207245501,1,24,168,0,0,0
4980199276146020371,1,24,168,0,0,0
7135674401904833607,1,24,168,0,0,0
5959374770143605540,1,24,168,0,0,0
705676856432913100,1,24,168,0,0,0
6527248572604288283,1,24,168,0,0,0
9201682678531139618,1,24,168,0,0,0
5123043777683922379,1,24,168,0,0,0
1156603085055048182,1,24,168,0,0,0
1914448156720761960,1,24,168,0,0,0
1401401456340655297,1,24,168,0,0,0
7478014457302391612,1,24,168,0,0,0
6550228532123102988,1,24,168,0,0,0
4666928725443745168,1,24,168,0,0,0
5043046815492880667,1,24,168,0,0,0
6174497977667007050,1,24,168,0,0,0
3681012496402166200,1,24,168,0,0,0
5256341103866214827,1,24,168,0,0,0
1921227243936268124,1,24,168,0,0,0
3574596280020400750,1,24,168,0,0,0
8470192683630427274,1,24,168,0,0,0
4611767704502442878,1,24,168,0,0,0
6196446117674439279,1,24,168,0,0,0
5879385017052376167,1,24,168,0,0,0
7774947700484490068,1,24,168,0,0,0
8545404528920786751,1,24,168,0,0,0
1595924481482000817,1,24,168,0,0,0
2996742730136048004,1,24,168,0,0,0
2363064492569983119,1,24,168,0,0,0
273630551366702124,1,24,168,0,0,0
3641074792592660237,1,24,168,0,0,0
2746426715779371861,1,24,168,0,0,0
5531703737646248995,1,24,168,0,0,0
3333186489632460799,1,24,168,0,0,0
3382325020390614369,1,24,168,0,0,0
6553741278048234584,1,24,168,0,0,0
7547143808893116265,1,24,168,0,0,0
8127339523234435227,1,24,168,0,0,0
6982378963496974688,1,24,168,0,0,0
5234978466378138480,1,24,168,0,0,0
1372827424333082339,1,24,168,0,0,0
5062754998522310743,1,24,168,0,0,0
437812660264950790,1,24,168,0,0,0
3939493751722425298,1,24,168,0,0,0
5278534828155558206,1,24,168,0,0,0
3150425710614255025,1,24,168,0,0,0
3537616100905436305,1,24,168,0,0,0
5636741385517666975,1,24,168,0,0,0
4254094569675667688,1,24,168,0,0,0
1174555897733980976,1,24,168,0,0,0
3647373970624200287,1,24,168,0,0,0
7588784486991764031,1,24,168,0,0,0
4988902409042859708,1,24,168,0,0,0
2336733004258800269,1,24,168,0,0,0
8947171767937824050,1,24,168,0,0,0
4260580286906324931,1,24,168,0,0,0
5647843326339738955,1,24,168,0,0,0
6446327043621166284,1,24,168,0,0,0
4980429398078614973,1,24,168,0,0,0
5536512184348604402,1,24,168,0,0,0
6916462688035275643,1,24,168,0,0,0
4809887539090491763,1,24,168,0,0,0
2144404441139574557,1,24,168,0,0,0
8831995632492400889,1,24,168,0,0,0
5484691070179963995,1,24,168,0,0,0
7613374911564844408,1,24,168,0,0,0
5650255503970509955,1,24,168,0,0,0
7421407536615181179,1,24,168,0,0,0
3456322877560445253,1,24,168,0,0,0
8574652385960867900,1,24,168,0,0,0
213124882750299254,1,24,168,0,0,0
1004567882358859299,1,24,168,0,0,0
4453748695800502904,1,24,168,0,0,0
8987715496609682870,1,24,168,0,0,0
6087930808870724822,1,24,168,0,0,0
7157409511980883754,1,24,168,0,0,0
8994996999972949833,1,24,168,0,0,0
3028106196625322651,1,24,168,0,0,0
6194034901454497803,1,24,168,0,0,0
770646681094189664,1,24,168,0,0,0
4223822546099875769,1,24,168,0,0,0
6611267965450153004,1,24,168,0,0,0
4106588887788864519,1,24,168,0,0,0
5532343280896549215,1,24,168,0,0,0
4746841575155957518,1,24,168,0,0,0
3498430162737184311,1,24,168,0,0,0
678726307277051298,1,24,168,0,0,0
1381832992700230547,1,24,168,0,0,0
9036767735074774918,1,24,168,0,0,0
51023370911573601,1,24,168,0,0,0
8911717438542903301,1,24,168,0,0,0
6333038285384460626,1,24,168,0,0,0
9058261335181497871,1,24,168,0,0,0
860803967841224291,1,24,168,0,0,0
9195450510899676251,1,24,168,0,0,0
8262548748340212982,1,24,168,0,0,0
3696440347380506561,1,24,168,0,0,0
1263148699626180330,1,24,168,0,0,0
1351560598274283486,1,24,168,0,0,0
2136521815520406056,1,24,168,0,0,0
1309908774758601076,1,24,168,0,0,0
1646941246782097605,1,24,168,0,0,0
7774935014087767931,1,24,168,0,0,0
4614422260841932119,1,24,168,0,0,0
1249639171890669522,1,24,168,0,0,0
6393515846583025960,1,24,168,0,0,0
1077598105044859333,1,24,168,0,0,0
5886779834573411414,1,24,168,0,0,0
7244691368362565728,1,24,168,0,0,0
5930040605474234496,1,24,168,0,0,0
7552339473703159534,1,24,168,0,0,0
5304594532629434969,1,24,168,0,0,0
6471352990959035027,1,24,168,0,0,0
3673539264951226071,1,24,168,0,0,0
2127908772812568073,1,24,168,0,0,0
4559597501281055975,1,24,168,0,0,0
8423917319342545425,1,24,168,0,0,0
9108724459104479992,1,24,168,0,0,0
3682778758727951701,1,24,168,0,0,0
2107578749059541867,1,24,168,0,0,0
8131410196879996856,1,24,168,0,0,0
8648927521389910305,1,24,168,0,0,0
7499732641258229946,1,24,168,0,0,0
4594439805086541684,1,24,168,0,0,0
516038658503311348,1,24,168,0,0,0
2731235664672438508,1,24,168,0,0,0
346261891298810103,1,24,168,0,0,0
8705773233781333649,1,24,168,0,0,0
8809799121269812533,1,24,168,0,0,0
2761752602748165541,1,24,168,0,0,0
4429693409939793443,1,24,168,0,0,0
6236360699875554627,1,24,168,0,0,0
2721301808450879583,1,24,168,0,0,0
8833188143181301788,1,24,168,0,0,0
6025618707296646412,1,24,168,0,0,0
2010792655693358503,1,24,168,0,0,0
5535002860074104537,1,24,168,0,0,0
8574783097509174983,1,24,168,0,0,0
6881840353740609626,1,24,168,0,0,0
2226020679970692699,1,24,168,0,0,0
2297548562973262314,1,24,168,0,0,0
6059015472672021760,1,24,168,0,0,0
6964794384171751493,1,24,168,0,0,0
8267536949834239459,1,24,168,0,0,0
241823535668799681,1,24,168,0,0,0
753248477074466502,1,24,168,0,0,0
7946526070752779433,1,24,168,0,0,0
6615167739139465867,1,24,168,0,0,0
5159818321818694217,1,24,168,0,0,0
37145286092818866,1,24,168,0,0,0
7197837333618985272,1,24,168,0,0,0
2905554666505997751,1,24,168,0,0,0
3031079282536062642,1,24,168,0,0,0
1559656635070569811,1,24,168,0,0,0
9021464605603955225,1,24,168,0,0,0
1717823838579260660,1,24,168,0,0,0
2430236933992400662,1,24,168,0,0,0
313346149486183214,1,24,168,0,0,0
3430273470154981528,1,24,168,0,0,0
3389351050155956747,1,24,168,0,0,0
3244968255652358192,1,24,168,0,0,0
1168653501118413963,1,24,168,0,0,0
1919874817733050952,1,24,168,0,0,0
8507481768137197886,1,24,168,0,0,0
1237491910185675678,1,24,168,0,0,0
6429365705650237794,1,24,168,0,0,0
7067541935134970192,1,24,168,0,0,0
7889337870549531808,1,24,168,0,0,0
6132562899215090695,1,24,168,0,0,0
2637586174271498143,1,24,168,0,0,0
852513672724603629,1,24,168,0,0,0
6397155608360486524,1,24,168,0,0,0
3841059791752911616,1,24,168,0,0,0
4139816027732560407,1,24,168,0,0,0
2834938493920306313,1,24,168,0,0,0
5990883818484566467,1,24,168,0,0,0
7832076012890332596,1,24,168,0,0,0
3153946789485617010,1,24,168,0,0,0
125934946912374861,1,24,168,0,0,0
1016634108828761839,1,24,168,0,0,0
915776875784463413,1,24,168,0,0,0
1954193075725160920,1,24,168,0,0,0
6920052832304726372,1,24,168,0,0,0
1982331733802357791,1,24,168,0,0,0
8867496654817842591,1,24,168,0,0,0
6110066700602051619,1,24,168,0,0,0
7885581899460723107,1,24,168,0,0,0
9101802511186197588,1,24,168,0,0,0
6503008340270054919,1,24,168,0,0,0
1068919759104443995,1,24,168,0,0,0
1576204102011999500,1,24,168,0,0,0
8384376863717588326,1,24,168,0,0,0
8113861361411439790,1,24,168,0,0,0
9012031400779214794,1,24,168,0,0,0
101309509464394483,1,24,168,0,0,0
4209037453844470790,1,24,168,0,0,0
8144830026015922748,1,24,168,0,0,0
3308515119726459062,1,24,168,0,0,0
6023943681015794773,1,24,168,0,0,0
7067510108921760778,1,24,168,0,0,0
2983667178679243388,1,24,168,0,0,0
7349783817292699166,1,24,168,0,0,0
564182480174003983,1,24,168,0,0,0
6308782379090025472,1,24,168,0,0,0
1778579385705301763,1,24,168,0,0,0
2658137875660247314,1,24,168,0,0,0
7729920227577748354,1,24,168,0,0,0
3502386599144098827,1,24,168,0,0,0
5545787150727663168,1,24,168,0,0,0
378419673418951812,1,24,168,0,0,0
2250737094902768472,1,24,168,0,0,0
3655366414223990068,1,24,168,0,0,0
7546465562805519999,1,24,168,0,0,0
5866971221601071058,1,24,168,0,0,0
8444136742823051302,1,24,168,0,0,0
490349604050913580,1,24,168,0,0,0
4810892313276300912,1,24,168,0,0,0
1513265814073623851,1,24,168,0,0,0
5618802221832925899,1,24,168,0,0,0
4374289649318863126,1,24,168,0,0,0
7147073759242421457,1,24,168,0,0,0
8064296038576410146,1,24,168,0,0,0
7223258670951219118,1,24,168,0,0,0
1571507038815188009,1,24,168,0,0,0
3658754908979590090,1,24,168,0,0,0
8039330635607538692,1,24,168,0,0,0
5777464406502422221,1,24,168,0,0,0
1867129776957388856,1,24,168,0,0,0
1041483507949914259,1,24,168,0,0,0
2564694238927759462,1,24,168,0,0,0
7804066537038052455,1,24,168,0,0,0
1442963160772984486,1,24,168,0,0,0
3705363770921033559,1,24,168,0,0,0
5154637152312563165,1,24,168,0,0,0
5812184481899750171,1,24,168,0,0,0
5830219040296887827,1,24,168,0,0,0
5727508544555049527,1,24,168,0,0,0
5535800002059704669,1,24,168,0,0,0
3269555149518264233,1,24,168,0,0,0
1080003241488995926,1,24,168,0,0,0
524424375831607693,1,24,168,0,0,0
7025419750381457673,1,24,168,0,0,0
3792347547943752958,1,24,168,0,0,0
803697112489467013,1,24,168,0,0,0
3018845427433922268,1,24,168,0,0,0
4271904243602082304,1,24,168,0,0,0
648662149638328608,1,24,168,0,0,0
7853737368379666385,1,24,168,0,0,0
5133670532091172020,1,24,168,0,0,0
2116028096684532768,1,24,168,0,0,0
7759494302961846478,1,24,168,0,0,0
7490098263067409828,1,24,168,0,0,0
1230398065636822664,1,24,168,0,0,0
6086091675043364762,1,24,168,0,0,0
7269533561454062482,1,24,168,0,0,0
327085277641225014,1,24,168,0,0,0
3975701361714889208,1,24,168,0,0,0
224225803114581178,1,24,168,0,0,0
6780898964781616491,1,24,168,0,0,0
5872669155766644088,1,24,168,0,0,0
7067887332890387320,1,24,168,0,0,0
3812529435939210607,1,24,168,0,0,0
6395118195901933647,1,24,168,0,0,0
1217915522083805984,1,24,168,0,0,0
7116369031309234753,1,24,168,0,0,0
6553223078042354255,1,24,168,0,0,0
6159005117060742690,1,24,168,0,0,0
6731307189418734857,1,24,168,0,0,0
2764065563229087919,1,24,168,0,0,0
2844020415355779935,1,24,168,0,0,0
981047525477950066,1,24,168,0,0,0
1320884518253820745,1,24,168,0,0,0
7169919010505350201,1,24,168,0,0,0
4528094756155246069,1,24,168,0,0,0
5251395236018998652,1,24,168,0,0,0
3062203748223300237,1,24,168,0,0,0
3022402697328333942,1,24,168,0,0,0
3151707985941224228,1,24,168,0,0,0
7165632378607960635,1,24,168,0,0,0
8000413242143469132,1,24,168,0,0,0
2303523711723929463,1,24,168,0,0,0
3396099702754121941,1,24,168,0,0,0
1732505174608149932,1,24,168,0,0,0
4879601544184028239,1,24,168,0,0,0
6595789483430196457,1,24,168,0,0,0
2815185340992803685,1,24,168,0,0,0
5144626481277249978,1,24,168,0,0,0
4756445157189132291,1,24,168,0,0,0
7989824650641423384,1,24,168,0,0,0
361809616932301093,1,24,168,0,0,0
6556051341274028854,1,24,168,0,0,0
9014363468164523349,1,24,168,0,0,0
6891979499390404721,1,24,168,0,0,0
5613854412649451707,1,24,168,0,0,0
7498785723918606293,1,24,168,0,0,0
6165591335795908638,1,24,168,0,0,0
8963685022516693030,1,24,168,0,0,0
854224455102739323,1,24,168,0,0,0
8222373428383990694,1,24,168,0,0,0
4606855124555484513,1,24,168,0,0,0
6268424579834198282,1,24,168,0,0,0
8991013018957659595,1,24,168,0,0,0
8176587077437681678,1,24,168,0,0,0
896931932157164249,1,24,168,0,0,0
6406269587704747567,1,24,168,0,0,0
5852563806410480113,1,24,168,0,0,0
1260497627911371716,1,24,168,0,0,0
1914838051516450190,1,24,168,0,0,0
2605698168938550591,1,24,168,0,0,0
3442307498217032229,1,24,168,0,0,0
2949726392396163800,1,24,168,0,0,0
3319035439600449966,1,24,168,0,0,0
620212048775822349,1,24,168,0,0,0
3907771017528016154,1,24,168,0,0,0
306275589933283277,1,24,168,0,0,0
6064312093567383963,1,24,168,0,0,0
3042074742185159613,1,24,168,0,0,0
3061499441969371808,1,24,168,0,0,0
221031507125373830,1,24,168,0,0,0
5040996510802401780,1,24,168,0,0,0
9222367421889482050,1,24,168,0,0,0
8823612367991032909,1,24,168,0,0,0
4241906298960772711,1,24,168,0,0,0
5877056579233843410,1,24,168,0,0,0
875843728245815497,1,24,168,0,0,0
5856713553754135846,1,24,168,0,0,0
3209220192950262349,1,24,168,0,0,0
5915256242395307215,1,24,168,0,0,0
1612473899934700418,1,24,168,0,0,0
2119804885989510988,1,24,168,0,0,0
3045050334558079852,1,24,168,0,0,0
2179099760024725183,1,24,168,0,0,0
4512447604653287409,1,24,168,0,0,0
2594577566641012022,1,24,168,0,0,0
4950294080333006070,1,24,168,0,0,0
5796307242007531231,1,24,168,0,0,0
6686805957156760866,1,24,168,0,0,0
5127560792701733983,1,24,168,0,0,0
6533971178353921915,1,24,168,0,0,0
253923395862299876,1,24,168,0,0,0
533824379438087976,1,24,168,0,0,0
740897790876755009,1,24,168,0,0,0
8034869090286904996,1,24,168,0,0,0
5294522807839943035,1,24,168,0,0,0
6120800587751441003,1,24,168,0,0,0
4519847343605813957,1,24,168,0,0,0
4049374947881120849,1,24,168,0,0,0
4460394558005000189,1,24,168,0,0,0
1620108543803779305,1,24,168,0,0,0
2971573655202570366,1,24,168,0,0,0
4722358907928340553,1,24,168,0,0,0
6029749917054207043,1,24,168,0,0,0
4757064589266029945,1,24,168,0,0,0
9110257541249957325,1,24,168,0,0,0
3509204888124190501,1,24,168,0,0,0
1163658589102346157,1,24,168,0,0,0
